,caucasian_effect_size,caucasian_p_value
molecules,0.04477800860400258,0.47664764661898484
accountable,0.2764473131401999,0.34863597986494355
Oval,1.1328830200444617,0.05503262068456105
Dot,-0.7264864852940245,0.8492711957219666
Include,0.19448525840034622,0.39405886307359206
fond,-1.2663181681259368,0.9639644297443516
ranch,0.31116911559362964,0.3329763802277821
gum,-0.4059848479302191,0.7214778575710165
1952,-0.24018819491361,0.6293717808430194
warrior,0.20394894999415775,0.390129619021927
firmware,-0.9729530477408115,0.9149704860916681
MP4,-0.7390503559410967,0.8487047984404006
Boutique,-0.9210678946371056,0.9039437871941713
relieve,-1.1692128020697063,0.9494975638594426
judging,0.31288700631402416,0.32725672002081707
Depth,-1.3596647766703034,0.9723391387261743
curiosity,-0.44741709022739995,0.7366250318731508
disposed,-0.48269733814621474,0.7523507590544329
Hindu,0.7986766683632728,0.12915970731558346
fibers,-0.12112303679442701,0.5761783613243505
Preston,-0.396710649592376,0.7096289694850253
Reach,-0.4577375300492716,0.7425072194744106
Prix,0.09084480704794475,0.4480415035150068
TVs,0.2293163532048237,0.3738277927373912
waterproof,0.32053751136505426,0.32222353577481355
Lamb,-1.2041248613172333,0.9576223988491261
continent,0.4768092377431912,0.2527566549945339
requesting,0.6742222990251826,0.17500028023388392
Sunny,-0.949946937891636,0.9085211848662884
rats,-0.0958345321784199,0.54936909135137
irrelevant,-0.7646436196033852,0.8611447556521485
pa,-0.5992361312537635,0.8013568655772845
distinguish,-0.0353179972751601,0.5163118180229567
builders,0.5542869827645925,0.220240567370096
webpage,0.7270744005423803,0.14985967329210936
adhesive,0.8188744896521509,0.12515941073403902
Era,0.3350822092519068,0.31896906612604137
Aside,-0.8119947069294103,0.870428083623118
freight,-0.021347980876309552,0.5155995654862531
NEED,-0.3739734910344537,0.700865502224038
Romantic,0.28465950841237736,0.33694459201355775
burns,-0.8780155899300663,0.8939633117728685
buck,-0.7200476385506993,0.8434014708528228
temp,-0.27603645408699645,0.6522353256639137
strangers,0.0015432605996318744,0.49225296392200824
analyzed,0.29350827303109833,0.34004431227168785
ruined,-0.8701978957807155,0.8880503855547268
heights,0.15549295068990754,0.4122866386754198
Named,-0.5411218521823453,0.7739158864318539
Credits,-0.3593136356866537,0.6942920268797105
insist,-1.1256762961649147,0.9433331571776012
on-site,0.29647034442763176,0.3335908757776972
granite,0.5335583420510597,0.21904202460104594
141,-0.1504317177152039,0.5836860335291506
peppers,0.26946507441452977,0.3536992145111827
installations,0.20876296824463142,0.3789069297092289
economies,0.1710453335557615,0.4040524508408124
folded,-0.07797746751321423,0.539957748991639
assessments,0.2174358323028446,0.37719027890151624
Marilyn,-1.3468335294707068,0.9715362335214989
Inspired,-0.27456152812944673,0.6574973651911846
bail,-0.8154340284983809,0.8785184111976988
playback,-0.779333421025695,0.8658489333919734
coil,-0.15433094122113716,0.5877240825421521
unhappy,-0.8818210999949102,0.8953622425848278
ignoring,-1.209004613821809,0.9569665479792198
Nickel,-0.38139051201362195,0.7018998782952574
POST,0.6345878594888197,0.1842111688458472
Passenger,-0.34230824542535465,0.6868541781183601
Farms,-0.39590565451140475,0.7077998755212073
DL,-0.6013467723735988,0.7996517831118916
FX,-0.4554975815510719,0.744638071433107
smells,-0.13282818535306387,0.5726783651594723
stirring,-0.21927534942322954,0.6191053948180472
Kanye,-0.32670214938082975,0.6801884160273801
Peninsula,-0.09669888052379681,0.547048507794364
researcher,0.5756503104747845,0.21044779637911204
401,-0.4389442603908941,0.7300219603422475
resolutions,0.5127756963191604,0.23566491930176037
SERVICES,-0.05211686252798036,0.529959238373326
portraits,-0.3933662423651536,0.7175644541860627
lungs,-0.3342935940119076,0.6705184367112905
jackets,0.16400480194599587,0.4152394404810754
Alternatively,-0.4405600841431955,0.7362110513260244
logos,-1.1269143362412302,0.9458053076337034
Bedrooms,-0.16193894587933882,0.5909917406866907
tide,-0.6933934615174657,0.830502216458666
Considering,0.618765894749408,0.19039315925811962
Hyundai,1.0745473336306877,0.06448390863236764
jumps,-0.23692692240442667,0.6379526739762749
Raiders,1.2514743467214071,0.037347982867457774
Gap,-0.8852470496558934,0.8939530304795592
timer,-0.8488951975165278,0.8882709599276706
Elder,0.4552670294965655,0.25974650382850895
bombs,-0.02533379724698106,0.5122999783548567
beers,0.9466747108811728,0.09161322317745202
Carrier,-0.4226595932666724,0.7255708411026407
SITE,0.18007179209291482,0.3966158409835223
Rouge,-0.7900080979533035,0.8723047965810693
Fancy,-0.4630572604071335,0.7502176138197442
Supplier,0.37426639756611085,0.2947177323948209
arc,-0.8792980409661827,0.8907080185880438
PEOPLE,0.17939464646881348,0.3981806484027981
pH,-0.15766378910472859,0.5873523687720528
doubts,-0.9469262801162778,0.9101734889159356
P.S.,-0.875691938014479,0.8876934605898279
cinnamon,0.6118907986265578,0.1889872720670036
beginners,0.646894888456062,0.18833755251577255
Powers,-0.4921788162442205,0.7615569614573454
Foreclosure,-0.13530075669298514,0.5795870514110885
sweep,0.1704055850214876,0.4037803987667873
shortage,0.2215116946252708,0.37246017313826507
freak,-0.23156402661176181,0.6312234468109547
Holdings,0.1758857881623848,0.4058777480135566
Corn,0.27640514375671793,0.35209152175559766
womens,0.5645587313008376,0.20984957096126444
Estimated,-0.4148797569303512,0.7198643006801555
4.1,-0.9798351548678453,0.9192014292748183
Advertisement,-0.5004048066070331,0.7615608005278833
kindly,-1.2790173985976347,0.9637141592573155
protocols,0.3298180871671799,0.31597295928015634
Templates,0.2348381390643959,0.3692330166187351
abundant,-0.34443826070903716,0.6824551013744555
SOLD,0.22874841017657077,0.3736909837252641
harness,-0.8933387416138686,0.892989871237766
GOLD,0.4113666579445861,0.27884586911146414
scenic,0.8851795713131219,0.10920470281830341
cos,0.1242724021529584,0.42734299302569434
'n,-0.40953928526385014,0.717386266909464
sticker,1.042910940985774,0.06843727384359533
favorable,0.04825861288594194,0.4697466618014161
extensively,0.4621510214188355,0.2575618841632199
Newest,-0.04137026288822216,0.5220349736275618
autism,0.5712762881993738,0.21377673343072412
marking,-0.1443055490583065,0.5819456544872517
cartridges,0.6047933226220175,0.2011625205689791
T3,0.24682634792994726,0.3599531758132515
Brakes,-0.8720238141771481,0.8944586590364453
Gang,-0.2540921884522049,0.6432061579490104
Petersburg,0.42348296275417935,0.2739867567812655
unveiled,0.35928568988611753,0.3025921145177305
Solomon,-0.7462090749159436,0.8612265463782313
pilots,0.21442342094593517,0.383987714285282
sentiment,0.298252137750673,0.32808384232529597
Stan,-0.14254665760849763,0.5843107212212613
butterfly,0.41376518777612253,0.2834958278064764
Bangalore,0.6143253900756941,0.19498953973428634
303,-0.8547182687347314,0.8860996938050563
Latino,0.9170453122583732,0.09875698524563792
Lease,1.0172603885712097,0.0765242598764706
upstairs,0.13350344085928859,0.42599994587303336
1941,0.7469322894876542,0.14248054226237472
implied,-0.11483633593467785,0.554816343854497
playground,-0.32377845930167704,0.6750152258133582
absorb,-1.4987734793146612,0.9835955260245735
Rug,-0.9397553892851518,0.9047481922513014
Script,-0.9875633087441157,0.9161109000587278
RD,-0.07951904681932699,0.5422884111954388
lend,-0.9740303375675436,0.913574788189836
rode,-0.7066729274814484,0.8376119978514578
tract,-0.7673755007031268,0.8606924733053227
lowered,-0.4501096215380624,0.7384584424393119
gadgets,-0.2335405335590013,0.6288736830260867
complained,0.03258313404887278,0.4809908745826046
Libya,-0.5090427298063976,0.7624616744479744
rig,-0.6819154096609292,0.8311164584122354
Frequency,-0.971769791268937,0.914605460026986
authentication,0.5115360543795654,0.2328177323939642
Timeline,0.2002879271372003,0.38286393619169035
Omaha,-0.759002980119904,0.8586234139223407
▾,-0.007846431779019314,0.5028495031004274
bullshit,0.028912313266384312,0.4847401111846479
Harvest,-0.2891619911475023,0.6624467427847842
Essentials,0.4343941524792035,0.26799878330184757
142,0.13366620432950171,0.42818371184225035
PATCH,0.2736278773256764,0.3527987455432845
warmer,0.5036255243891559,0.2322746991111524
verbal,0.12915153092798357,0.4241139754422868
209,-1.101265368783774,0.9375157461172466
Push,-0.037274816102292906,0.5173775124997807
absorbed,-0.9894669453860601,0.917045996842123
wounds,-0.21866182546139223,0.6283384095277083
Freeman,-0.7795615984439124,0.8664579471154493
bio,0.39170649845117317,0.29266484649862234
Robot,-0.7731119342243487,0.8678865375659263
guitarist,0.7388184801511878,0.148331391851943
canal,0.0986169854023267,0.44760061528679573
Mask,-0.7667340064053447,0.8603958612522122
Sussex,-0.6795058854944648,0.8269853240906939
monitored,0.18409332779116405,0.39678617428232543
inquiries,0.5399034175907026,0.22390884492035812
Di,-1.0251404497718941,0.9270666576580087
acclaimed,0.37432799078242823,0.3029922519496845
overtime,0.441239422746373,0.2676847867239711
kings,-0.15535015597188573,0.5873221970025466
Plains,-0.10325601179486928,0.5581045755390576
Commentary,0.2682919517063816,0.35561001776300427
Beads,-0.20605618209558327,0.6187982394275132
reflecting,-0.4770944274204615,0.7474877555461871
state-of-the-art,0.4969496682179201,0.24467057096542555
143,-0.3312924257720082,0.682757095055341
Edmonton,0.1820868910172075,0.3946394881925963
:p,-0.027834666964832673,0.5158540501036262
jungle,-1.0437293108456995,0.9296479158277101
Scientists,0.8727922195896174,0.10713366330883312
evaluating,0.5000389668000743,0.2354189258761613
escaped,-0.3045691861675718,0.6737173935984186
institute,0.6603500661774522,0.17473356271064322
uncertain,-0.2913035106314157,0.6662993214919799
Sellers,-0.09716564408527084,0.5496371227444454
Nate,-0.047464097729210494,0.5209504101122796
explored,0.3123364238091747,0.3344676200108726
favors,-0.8786628077668569,0.8953394419031839
Alien,0.3437633173339462,0.31419505762060473
oppose,-1.279423759291635,0.9635724661961398
Drives,-0.21006789297602788,0.6126086947243177
addicted,-0.29107744873428515,0.6566681023154145
Brussels,0.6035825762301306,0.19245356799883795
notably,0.2856311585763216,0.34776984365228625
Sacred,-0.9248903614020122,0.9062630271863679
Auctions,-0.06374282709675183,0.5304350978872969
Charm,-1.0035158828434263,0.921383340935453
premise,0.20933413190846734,0.38894012541061995
3:30,-0.5279731519457214,0.7778105883395724
Venus,-0.31216101333840085,0.6695257593905454
creations,-0.18472775564703248,0.5992661436218683
undertaken,0.9091241964642124,0.0980395726733172
Wins,0.6359092477051187,0.18035971273231644
Trackback,-1.0287767597453736,0.9254963865455764
Output,0.4422470120395392,0.26625763532738955
paperwork,0.8110036415016031,0.12584307264997263
chess,0.9113657705397001,0.09608284312803117
Baldwin,-0.20608207903659997,0.6209229311224725
discovering,0.6230776487518856,0.1952305750082557
gaps,-1.0419574361280637,0.9287311512789819
imagery,-1.0651439337111444,0.9339496076651552
planets,-0.33870750703149394,0.6893890433563958
cancellation,-0.04055689776946062,0.5142979067396126
encyclopedia,0.25923937060449,0.3665762514490313
branding,0.7467024347687087,0.14781340974666768
warn,-0.5049835621533454,0.7594519563810831
Dee,-0.7757410154172935,0.8632814996270769
2.8,-0.08518721002694318,0.5386078028555457
Vertical,0.8576865485161977,0.10704994937753431
Juice,-0.39439463215464127,0.7124155868739223
excluded,-0.32452899463850676,0.6745707817510629
Meaning,-0.10169176909720858,0.55956249203793
accessing,0.4897460253300118,0.24712891721661678
donor,-0.2519681828078397,0.637937949798893
Motel,-0.9362080087323212,0.9098693141908352
cunt,-0.3976971433411705,0.7131507278153775
headaches,0.5098681229163861,0.23641412402093342
mathematical,0.8159886093003165,0.12649601730510496
Worlds,-0.5333108122185437,0.7689885069464382
nm,0.4434856381528681,0.2630714854375461
3.4,-0.3944605756836279,0.7106186696670745
Quinn,-0.07813739178742159,0.547928672041637
Clara,-0.33975301900795835,0.6820123084971694
Producer,0.37147230172402274,0.30185681343428117
elegance,-0.6711095455778119,0.8320375018345683
"25,000",0.22561392799177007,0.3770693215255835
Husband,-0.1603785401017058,0.5899444078923424
Enforcement,-0.33199966880773746,0.6815311453736662
outfits,-0.1448374396715339,0.5841823434347554
Silicon,0.9088852989383402,0.09898468916487113
suspects,0.5280579665534006,0.22938793657016054
in-house,0.39829237137904655,0.2832819782592627
Ive,-0.11940649417833948,0.5668629554764252
part-time,0.5553154935126974,0.21812502884637164
ancestors,0.6346122725224177,0.18447349288054493
Tumblr,-0.35748878035549947,0.6948947048369757
asshole,-0.8955718387684752,0.8962797817667252
shooter,0.8080515825833258,0.12603704951642325
Chronicles,-0.4320199520161294,0.7299104576518061
RPG,-0.6246418311264124,0.809354196144809
impose,-1.13677308018008,0.9439115674247398
spices,0.5611158780981359,0.21312330697642468
interpret,-0.5248121984839678,0.7725648833407562
DUI,-0.22119173488299707,0.6228624396395432
indigenous,0.8679916521470411,0.10802573366823243
Alone,-1.3550356110882749,0.9744722696748659
"1,500",-0.18792612184366222,0.5983821777352895
drawer,-0.547668323356285,0.7825219847254672
1/8,-0.12021172810541723,0.5700615194822232
Tops,-0.40439439785169323,0.715330026009247
velocity,-0.29574674251215166,0.6653943115533185
Shoulder,0.4407397426290701,0.26556465129858065
Bake,-0.23630158670315438,0.6244336584283361
mo,-0.9920714654436286,0.916097583674584
Goals,0.8259392194299101,0.12215717849441299
allergies,0.16375660452284063,0.40557316743552174
albeit,-0.8483297457080521,0.8795783492465997
Coastal,0.2949770150937266,0.3370066176434149
elevation,-0.22566340092663306,0.626804314707374
verses,-0.7092221297662006,0.8393921705611133
Somerset,-0.09849298298331137,0.5585652509274559
hehe,-0.28369904955204045,0.6536170618862338
501,-0.20857477417532422,0.6155160568468101
Naruto,-0.678174752836837,0.8339514556956282
coordinates,0.27853922434242956,0.3395653279255061
Alive,-0.20581963531820582,0.6130345264589456
dam,-1.0640946357374848,0.9330221772866399
sweater,0.3012899492586158,0.33295467978006743
Salmon,-1.5795703677190198,0.9868043346458758
WASHINGTON,0.9526745449752215,0.08885722083049052
Photographs,-0.25750371266662,0.6496958396007084
Duo,-0.3244312386005468,0.6793525600670478
Lifetime,-0.9683386419684699,0.9120376313670522
Developing,0.29407825108563773,0.3380514777627148
Laden,-0.0006760253792220936,0.5016283389748751
DID,0.06625658005708969,0.4598195663814225
environmentally,0.23299247222285221,0.36541859123790477
amino,-0.43184851482434516,0.7273590077377854
insects,0.28787892791232494,0.33976087929901777
scrap,-0.706577497538718,0.8378172793678684
Streaming,0.5250814116575925,0.22439382278285946
Actions,0.0017190610838212087,0.5014589510203946
Katherine,0.17801610876550822,0.40224802204948984
Quarterly,0.10232055407620744,0.44949429758350945
stressful,-0.20060164667554536,0.6150184619024507
SIZE,0.32117278153103246,0.3246086389468278
1946,-1.1858048357815614,0.9548015759680694
yields,-0.22066733337847477,0.6280610635906956
GREEN,-0.14040526072436244,0.5740544769278839
wilderness,-0.17006510861941634,0.5941444605077962
Mel,-0.20753242884459008,0.6161620228572317
realizing,-0.17134804299719586,0.5982021367338205
underway,-0.45279627354874386,0.745473546865695
concentrations,0.22293188214111245,0.3756603337703328
Alexandria,-0.7262371082191974,0.8475320247856855
fade,-1.0700248088236335,0.9371467458837011
servant,-0.30496464336091905,0.660489360274237
suspicious,0.39140906712732443,0.2911148951445667
Beast,-0.6978604092794967,0.8402219985767017
vista,0.37208328441667643,0.3020429442873168
classics,0.5711924890655575,0.20984737479534932
Monte,-1.0977737664659117,0.9408932053785689
Reservations,0.47012746715228604,0.2505909521554306
Cuban,0.6441639232807113,0.175809174922557
cardiac,0.16070141489575676,0.41438495627762406
═,0.32480405205404483,0.3186039751315468
remotely,-0.02987641823020204,0.5184397272143269
Combo,-0.8165705231933674,0.8781024284674557
